you'd_love_to_see_|you'd love to see|you'd love to see
you'll_be_hearing_about_|you'll be hearing about|you'll be hearing about
you'll_find_any_this_|you'll find any this|you'll find any this
you'll_see_it_was_|you'll see it was|you'll see it was
you'll_see_something_now_|you'll see something now|you'll see something now
you'll_see_some_bad_|you'll see some bad|you'll see some bad
you'll_see_vehicles_driving_|you'll see vehicles driving|you'll see vehicles driving
you'll_speak_thank_you_|you'll speak thank you|you'll speak thank you
you'll_want_to_watch_|you'll want to watch|you'll want to watch
you're_going_to_have_|you're going to have|you're going to have
you're_going_to_see_|you're going to see|you're going to see
you're_gonna_have_to_|you're gonna have to|you're gonna have to
you're_gonna_remember_me_|you're gonna remember me|you're gonna remember me
you're_gonna_see_some_|you're gonna see some|you're gonna see some
you're_not_gonna_be_|you're not gonna be|you're not gonna be
you've_done_and_delivered_|you've done and delivered|you've done and delivered
you've_done_an_amazing_|you've done an amazing|you've done an amazing
you've_done_great_but_|you've done great but|you've done great but
you've_done_helping_achieve_|you've done helping achieve|you've done helping achieve
you've_gone_absolutely_out_|you've gone absolutely out|you've gone absolutely out
you've_seen_what's_been_|you've seen what's been|you've seen what's been
younger_geniuses_i_think_|younger geniuses i think|younger geniuses i think
young_geniuses_some_are_|young geniuses some are|young geniuses some are
young_gentleman_austin_tice_|young gentleman austin tice|young gentleman austin tice
young_george_my_friend_|young george my friend|young george my friend
young_in_many_cases_|young in many cases|young in many cases
young_life_and_i_|young life and i|young life and i
young_man_who_worked_|young man who worked|young man who worked
young_people_in_peru_|young people in peru|young people in peru
young_people_in_their_|young people in their|young people in their
your_acts_of_selflessness_|your acts of selflessness|your acts of selflessness
your_body_it's_a_|your body it's a|your body it's a
your_fake_news_it's_|your fake news it's|your fake news it's
your_gasoline_at_the_|your gasoline at the|your gasoline at the
your_letting_them_out_|your letting them out|your letting them out
your_local_companies_and_|your local companies and|your local companies and
your_local_warehouses_and_|your local warehouses and|your local warehouses and
your_side_i_love_|your side i love|your side i love
your_task_force_on_|your task force on|your task force on
you_about_south_korea_|you about south korea|you about south korea
you_about_that_hhs_|you about that hhs|you about that hhs
you_add_them_up_|you add them up|you add them up
you_all_ready_i_|you all ready i|you all ready i
you_all_very_much_|you all very much|you all very much
you_and_we're_gonna_|you and we're gonna|you and we're gonna
you_are_healthy_you_|you are healthy you|you are healthy you
you_are_making_the_|you are making the|you are making the
you_back_there_you_|you back there you|you back there you
you_because_you_brought_|you because you brought|you because you brought
you_broke_every_single_|you broke every single|you broke every single
you_but_the_governors_|you but the governors|you but the governors
you_call_them_on_|you call them on|you call them on
you_can't_have_it_|you can't have it|you can't have it
you_can't_really_do_|you can't really do|you can't really do
you_can_but_we_|you can but we|you can but we
you_can_catch_it_|you can catch it|you can catch it
you_can_do_those_|you can do those|you can do those
you_can_feel_confident_|you can feel confident|you can feel confident
you_can_look_from_|you can look from|you can look from
you_can_take_it_|you can take it|you can take it
you_can_talk_any_|you can talk any|you can talk any
you_can_talk_jaina_|you can talk jaina|you can talk jaina
you_could_please_come_|you could please come|you could please come
you_could_really_say_|you could really say|you could really say
you_could_set_more_|you could set more|you could set more
you_definitely_have_plenty_|you definitely have plenty|you definitely have plenty
you_doctor_he's_gonna_|you doctor he's gonna|you doctor he's gonna
you_don't_hear_the_|you don't hear the|you don't hear the
you_don't_know_about_|you don't know about|you don't know about
you_don't_know_that_|you don't know that|you don't know that
you_don't_seem_to_|you don't seem to|you don't seem to
you_even_have_people_|you even have people|you even have people
you_get_i_think_|you get i think|you get i think
you_gonna_do_with_|you gonna do with|you gonna do with
you_got_to_go_|you got to go|you got to go
you_go_and_they're_|you go and they're|you go and they're
you_go_a_little_|you go a little|you go a little
you_go_through_judges_|you go through judges|you go through judges
you_have_a_lot_|you have a lot|you have a lot
you_have_been_following_|you have been following|you have been following
you_have_city_and_|you have city and|you have city and
you_have_it_but_|you have it but|you have it but
you_have_lost_a_|you have lost a|you have lost a
you_have_ports_of_|you have ports of|you have ports of
you_have_the_community_|you have the community|you have the community
you_have_to_go_|you have to go|you have to go
you_have_to_have_|you have to have|you have to have
you_hear_these_people_|you hear these people|you hear these people
you_i_am_your_|you i am your|you i am your
you_i_wish_you_|you i wish you|you i wish you
you_keep_the_distance_|you keep the distance|you keep the distance
you_know_and_they're_|you know and they're|you know and they're
you_know_as_is_|you know as is|you know as is
you_know_for_several_|you know for several|you know for several
you_know_he_was_|you know he was|you know he was
you_know_how_long_|you know how long|you know how long
you_know_if_you_|you know if you|you know if you
you_know_iran_on_|you know iran on|you know iran on
you_know_last_saturday_|you know last saturday|you know last saturday
you_know_my_administration_|you know my administration|you know my administration
you_know_opec_met_|you know opec met|you know opec met
you_know_that_and_|you know that and|you know that and
you_know_them_from_|you know them from|you know them from
you_know_these_are_|you know these are|you know these are
you_know_they've_approved_|you know they've approved|you know they've approved
you_know_they_everybody_|you know they everybody|you know they everybody
you_know_they_made_|you know they made|you know they made
you_know_the_head_|you know the head|you know the head
you_know_the_instant_|you know the instant|you know the instant
you_know_to_new_|you know to new|you know to new
you_know_we're_calling_|you know we're calling|you know we're calling
you_know_we're_still_|you know we're still|you know we're still
you_know_we've_destroyed_|you know we've destroyed|you know we've destroyed
you_know_we_have_|you know we have|you know we have
you_know_what_send_|you know what send|you know what send
you_know_what_that_-2|you know what that|you know what that
you_know_what_that_|you know what that|you know what that
you_look_at_a_|you look at a|you look at a
you_look_at_france_|you look at france|you look at france
you_look_at_it_|you look at it|you look at it
you_look_at_some_|you look at some|you look at some
you_look_at_the_-2|you look at the|you look at the
you_look_at_the_-3|you look at the|you look at the
you_look_at_the_|you look at the|you look at the
you_must_remember_that_|you must remember that|you must remember that
you_need_a_supply_|you need a supply|you need a supply
you_need_more_than_|you need more than|you need more than
you_need_we've_energized_|you need we've energized|you need we've energized
you_now_if_you_|you now if you|you now if you
you_of_something_remind_|you of something remind|you of something remind
you_of_this_right_|you of this right|you of this right
you_of_your_governor_|you of your governor|you of your governor
you_on_pre_existing_|you on pre existing|you on pre existing
you_people_is_so_|you people is so|you people is so
you_people_on_january_|you people on january|you people on january
you_remember_and_i_|you remember and i|you remember and i
you_remember_what_happened_|you remember what happened|you remember what happened
you_say_gee_they_|you say gee they|you say gee they
you_say_how_how_|you say how how|you say how how
you_secretary_robert_wilkie_|you secretary robert wilkie|you secretary robert wilkie
you_see_it_as_|you see it as|you see it as
you_see_that_people_|you see that people|you see that people
you_see_the_number_|you see the number|you see the number
you_see_we_built_|you see we built|you see we built
you_see_we_have_|you see we have|you see we have
you_see_what's_happening_|you see what's happening|you see what's happening
you_see_what_happens_|you see what happens|you see what happens
you_steve_so_the_|you steve so the|you steve so the
you_take_a_look_-2|you take a look|you take a look
you_take_a_look_|you take a look|you take a look
you_that's_also_why_|you that's also why|you that's also why
you_that_governor_cuomo_|you that governor cuomo|you that governor cuomo
you_their_devotion_your_|you their devotion your|you their devotion your
you_their_names_amgen_|you their names amgen|you their names amgen
you_they've_been_doing_|you they've been doing|you they've been doing
you_the_details_but_|you the details but|you the details but
you_the_military's_done_|you the military's done|you the military's done
you_the_president_of_|you the president of|you the president of
you_think_about_it_|you think about it|you think about it
you_throw_them_away_|you throw them away|you throw them away
you_too_in_many_|you too in many|you too in many
you_to_some_of_|you to some of|you to some of
you_to_speak_and_|you to speak and|you to speak and
you_to_use_the_|you to use the|you to use the
you_very_much_bill_|you very much bill|you very much bill
you_very_much_in_|you very much in|you very much in
you_watch_the_old_|you watch the old|you watch the old
you_we're_delighted_to_|you we're delighted to|you we're delighted to
you_we're_just_having_|you we're just having|you we're just having
you_where_we_are_|you where we are|you where we are
you_who_they_are_|you who they are|you who they are
you_will_see_very_|you will see very|you will see very
you_win_these_shared_|you win these shared|you win these shared
you_with_the_list_|you with the list|you with the list
you_won't_know_what_|you won't know what|you won't know what
you_wouldn't_believe_and_|you wouldn't believe and|you wouldn't believe and
you_would_brad_smith_|you would brad smith|you would brad smith
you_would_say_they_|you would say they|you would say they
you_would_thank_you_|you would thank you|you would thank you
zero_cases_and_many_|zero cases and many|zero cases and many
zero_cases_i'm_supposed_|zero cases i'm supposed|zero cases i'm supposed
zinc_and_the_azithromycin_|zinc and the azithromycin|zinc and the azithromycin
zinc_and_the_federal_|zinc and the federal|zinc and the federal
z_pak_and_also_|z pak and also|z pak and also
z_pak_beheaded_the_|z pak beheaded the|z pak beheaded the
abbott_laboratories_great_company_|abbott laboratories great company|abbott laboratories great company
able_to_test_more_|able to test more|able to test more
about_employment_it's_all_|about employment it's all|about employment it's all
about_that_in_fact_|about that in fact|about that in fact
academic_institutions_with_more_|academic institutions with more|academic institutions with more
across_the_nation_we're_|across the nation we're|across the nation we're
actually_look_forward_to_|actually look forward to|actually look forward to
additional_relief_to_the_|additional relief to the|additional relief to the
adequately_obtain_vet_and_|adequately obtain vet and|adequately obtain vet and
advanced_micro_devices_broadcom_|advanced micro devices broadcom|advanced micro devices broadcom
after_going_through_this_|after going through this|after going through this
again_and_i_think_|again and i think|again and i think
aggressive_action_we_avoided_|aggressive action we avoided|aggressive action we avoided
agreement_to_dramatically_slash_|agreement to dramatically slash|agreement to dramatically slash
air_you_don't_know_|air you don't know|air you don't know
all_built_in_the_|all built in the|all built in the
all_of_america_stands_|all of america stands|all of america stands
all_of_this_to_|all of this to|all of this to
all_the_supplies_we're_|all the supplies we're|all the supplies we're
almost_double_i_don't_|almost double i don't|almost double i don't
also_a_tornado_and_|also a tornado and|also a tornado and
also_on_a_per_|also on a per|also on a per
also_these_locations_where_|also these locations where|also these locations where
al_kelly_ceo_of_|al kelly ceo of|al kelly ceo of
americans_to_access_different_|americans to access different|americans to access different
american_people_for_their_|american people for their|american people for their
america_gordon_smith_co_|america gordon smith co|america gordon smith co
amount_of_military_to_|amount of military to|amount of military to
and_6_6_in_|and 6 6 in|and 6 6 in
and_altered_at_care_|and altered at care|and altered at care
and_a_half_years_|and a half years|and a half years
and_buy_him_but_|and buy him but|and buy him but
and_courage_and_ironclad_|and courage and ironclad|and courage and ironclad
and_early_life_saving_|and early life saving|and early life saving
and_finance_industry_about_|and finance industry about|and finance industry about
and_have_worked_done_|and have worked done|and have worked done
and_hospital_capacity_that_|and hospital capacity that|and hospital capacity that
and_innovators_across_the_|and innovators across the|and innovators across the
and_it's_not_even_|and it's not even|and it's not even
and_i_can_say_|and i can say|and i can say
and_i_think_that_-2|and i think that|and i think that
and_i_will_then_|and i will then|and i will then
and_let's_win_this_|and let's win this|and let's win this
and_months_millions_of_|and months millions of|and months millions of
and_old_but_a_|and old but a|and old but a
and_our_disposal_to_|and our disposal to|and our disposal to
and_praised_for_generations_|and praised for generations|and praised for generations
and_robust_testing_system_|and robust testing system|and robust testing system
and_sometimes_directly_in_|and sometimes directly in|and sometimes directly in
and_take_a_deduction_|and take a deduction|and take a deduction
and_that_employers_protect_|and that employers protect|and that employers protect
and_these_actions_are_|and these actions are|and these actions are
and_they're_literally_putting_|and they're literally putting|and they're literally putting
and_they_can_apply_|and they can apply|and they can apply
and_they_wanted_to_|and they wanted to|and they wanted to
and_the_problem_we_|and the problem we|and the problem we
and_this_is_after_|and this is after|and this is after
and_unbreakable_obligation_and_|and unbreakable obligation and|and unbreakable obligation and
and_we'll_be_very_|and we'll be very|and we'll be very
and_we're_helping_other_|and we're helping other|and we're helping other
and_we_are_fixing_|and we are fixing|and we are fixing
and_we_just_signed_|and we just signed|and we just signed
and_will_be_made_|and will be made|and will be made
angels_forever_as_our_|angels forever as our|angels forever as our
answer_but_we'll_know_|answer but we'll know|answer but we'll know
anything_like_it_the_|anything like it the|anything like it the
any_future_outbreaks_we're_|any future outbreaks we're|any future outbreaks we're
an_answer_but_i'd_|an answer but i'd|an answer but i'd
an_incredible_job_tell_|an incredible job tell|an incredible job tell
appreciate_his_call_as_|appreciate his call as|appreciate his call as
approximately_now_it's_increased_|approximately now it's increased|approximately now it's increased
are_ahead_for_our_|are ahead for our|are ahead for our
are_coming_out_of_|are coming out of|are coming out of
are_getting_to_know_|are getting to know|are getting to know
are_happening_having_to_|are happening having to|are happening having to
are_in_trials_they're_|are in trials they're|are in trials they're
are_now_experiencing_you_|are now experiencing you|are now experiencing you
are_really_seeing_what_|are really seeing what|are really seeing what
are_there_and_with_|are there and with|are there and with
are_wherever_that_monster_|are wherever that monster|are wherever that monster
around_the_clock_today_|around the clock today|around the clock today
ask_dr_redfield_to_|ask dr redfield to|ask dr redfield to
as_businesses_keep_paying_|as businesses keep paying|as businesses keep paying
as_of_a_number_|as of a number|as of a number
as_the_indian_health_|as the indian health|as the indian health
as_we_deploy_the_|as we deploy the|as we deploy the
as_you_know_was_|as you know was|as you know was
at_eight_o'clock_from_|at eight o'clock from|at eight o'clock from
at_some_of_the_|at some of the|at some of the
at_what_happened_to_|at what happened to|at what happened to
available_supply_of_these_|available supply of these|available supply of these
a_500_bed_new_|a 500 bed new|a 500 bed new
a_brand_new_drug_|a brand new drug|a brand new drug
a_country_that_was_|a country that was|a country that was
a_different_world_honeywell_|a different world honeywell|a different world honeywell
a_few_words_that_|a few words that|a few words that
a_great_job_and_|a great job and|a great job and
a_group_of_people_|a group of people|a group of people
a_hundred_million_some_|a hundred million some|a hundred million some
a_little_bit_more_-2-2|a little bit more|a little bit more
a_long_time_and_-2|a long time and|a long time and
a_lot_of_good_-4|a lot of good|a lot of good
a_lot_of_smart_|a lot of smart|a lot of smart
a_massive_amount_one_|a massive amount one|a massive amount one
a_panic_there's_no_|a panic there's no|a panic there's no
a_purely_medical_problem_|a purely medical problem|a purely medical problem
a_scam_and_everybody_|a scam and everybody|a scam and everybody
a_supply_chain_where_|a supply chain where|a supply chain where
a_tremendous_job_of_|a tremendous job of|a tremendous job of
a_very_friendly_relationship_|a very friendly relationship|a very friendly relationship
a_week_but_very_|a week but very|a week but very
back_so_i_thought_|back so i thought|back so i thought
banks_but_the_community_|banks but the community|banks but the community
base_in_virginia_so_|base in virginia so|base in virginia so
because_i_don't_think_|because i don't think|because i don't think
because_we_don't_want_-2|because we don't want|because we don't want
beds_necessary_in_so_|beds necessary in so|beds necessary in so
been_doing_it_but_|been doing it but|been doing it but
been_incredible_to_watch_|been incredible to watch|been incredible to watch
been_so_easy_to_|been so easy to|been so easy to
before_it's_never_been_|before it's never been|before it's never been
begin_by_saying_that_|begin by saying that|begin by saying that
being_here_thank_you_|being here thank you|being here thank you
benefits_that_others_including_|benefits that others including|benefits that others including
better_and_they_love_|better and they love|better and they love
be_able_to_help_-2-2|be able to help|be able to help
be_available_to_screen_|be available to screen|be available to screen
be_continuing_to_control_|be continuing to control|be continuing to control
be_fine_we're_work_|be fine we're work|be fine we're work
be_in_place_tomorrow_|be in place tomorrow|be in place tomorrow
be_okay_we're_going_|be okay we're going|be okay we're going
be_speaking_to_all_|be speaking to all|be speaking to all
be_using_and_we're_|be using and we're|be using and we're
biggest_user_and_they_|biggest user and they|biggest user and they
big_producing_countries_can't_|big producing countries can't|big producing countries can't
billion_pieces_of_protective_|billion pieces of protective|billion pieces of protective
borders_banning_people_coming_|borders banning people coming|borders banning people coming
brad_smith_to_discuss_|brad smith to discuss|brad smith to discuss
bring_their_state's_fully_|bring their state's fully|bring their state's fully
build_but_we're_building_|build but we're building|build but we're building
businesses_with_up_to_|businesses with up to|businesses with up to
but_all_of_that_|but all of that|but all of that
but_it_would_be_|but it would be|but it would be
but_still_it's_a_|but still it's a|but still it's a
but_the_biggest_banks_|but the biggest banks|but the biggest banks
but_we'll_see_america_|but we'll see america|but we'll see america
but_we_have_a_|but we have a|but we have a
by_dangerous_thugs_small_|by dangerous thugs small|by dangerous thugs small
by_them_the_united_|by them the united|by them the united
by_vice_president_mike_|by vice president mike|by vice president mike
calling_a_lot_they_|calling a lot they|calling a lot they
came_along_and_i'm_|came along and i'm|came along and i'm
cannot_be_overlooked_or_|cannot be overlooked or|cannot be overlooked or
can_get_a_treatment_|can get a treatment|can get a treatment
can_now_go_to_|can now go to|can now go to
capability_and_capacities_and_|capability and capacities and|capability and capacities and
care_facilities_also_at_|care facilities also at|care facilities also at
cases_they_have_been_|cases they have been|cases they have been
center_national_guard_members_|center national guard members|center national guard members
chaos_this_is_our_|chaos this is our|chaos this is our
china_now_he_did_|china now he did|china now he did
chuck_and_nancy_and_|chuck and nancy and|chuck and nancy and
city's_longstanding_and_very_|city's longstanding and very|city's longstanding and very
closely_with_the_mayor_|closely with the mayor|closely with the mayor
collect_the_data_but_|collect the data but|collect the data but
come_up_to_new_|come up to new|come up to new
commission_will_convene_in_|commission will convene in|commission will convene in
community_health_systems_trinity_|community health systems trinity|community health systems trinity
company_humana_and_i'd_|company humana and i'd|company humana and i'd
complex_and_and_has_|complex and and has|complex and and has
confident_that_we_have_|confident that we have|confident that we have
considering_that_the_fact_|considering that the fact|considering that the fact
continues_to_perform_more_|continues to perform more|continues to perform more
cooperation_with_the_22_|cooperation with the 22|cooperation with the 22
correct_maybe_it's_false_|correct maybe it's false|correct maybe it's false
could_have_assumed_so_|could have assumed so|could have assumed so
countries_because_nobody_is_|countries because nobody is|countries because nobody is
country_and_china_understood_|country and china understood|country and china understood
country_in_the_world_|country in the world|country in the world
country_wants_to_get_|country wants to get|country wants to get
course_if_you_were_|course if you were|course if you were
crisis_they_can_speak_|crisis they can speak|crisis they can speak
custody_of_nearly_two_|custody of nearly two|custody of nearly two
dave_hager_of_devon_|dave hager of devon|dave hager of devon
day_a_cut_so_|day a cut so|day a cut so
deadlines_for_benefits_and_|deadlines for benefits and|deadlines for benefits and
death_and_certainly_very_|death and certainly very|death and certainly very
declining_all_parts_of_|declining all parts of|declining all parts of
delivered_11_6_million_|delivered 11 6 million|delivered 11 6 million
democrats_and_it_was_|democrats and it was|democrats and it was
desert_and_they_make_|desert and they make|desert and they make
details_over_the_weekend_|details over the weekend|details over the weekend
development_of_our_corona_|development of our corona|development of our corona
didn't_they've_decided_let's_|didn't they've decided let's|didn't they've decided let's
did_we_catch_it_|did we catch it|did we catch it
different_locations_new_york_|different locations new york|different locations new york
directly_with_the_chinese_|directly with the chinese|directly with the chinese
distancing_that's_the_way_|distancing that's the way|distancing that's the way
doctors_nurses_and_healthcare_|doctors nurses and healthcare|doctors nurses and healthcare
doing_a_fantastic_job_-2|doing a fantastic job|doing a fantastic job
doing_it_and_these_|doing it and these|doing it and these
doing_very_well_very_|doing very well very|doing very well very
dollars_i_said_that's_|dollars i said that's|dollars i said that's
don't_know_that_probably_|don't know that probably|don't know that probably
don't_why_don't_we_|don't why don't we|don't why don't we
done_a_terrific_job_|done a terrific job|done a terrific job
done_that_but_it_|done that but it|done that but it
down_in_order_to_|down in order to|down in order to
do_a_little_explaining_|do a little explaining|do a little explaining
do_it_you_don't_|do it you don't|do it you don't
do_that_you_should_|do that you should|do that you should
do_with_usually_the_|do with usually the|do with usually the
drug_equipment_there_so_|drug equipment there so|drug equipment there so
duty_every_community_is_|duty every community is|duty every community is
early_march_my_administration_|early march my administration|early march my administration
economic_relief_to_the_|economic relief to the|economic relief to the
eighty_four_million_dollars_|eighty four million dollars|eighty four million dollars
emergency_managers_that_sharing_|emergency managers that sharing|emergency managers that sharing
end_of_april_so_|end of april so|end of april so
energy_industry_has_been_|energy industry has been|energy industry has been
entertainment_cost_for_corporations_|entertainment cost for corporations|entertainment cost for corporations
equipment_and_we've_taken_|equipment and we've taken|equipment and we've taken
especially_on_ventilators_we're_|especially on ventilators we're|especially on ventilators we're
even_a_much_different_|even a much different|even a much different
even_think_about_getting_|even think about getting|even think about getting
everything_else_that_they're_|everything else that they're|everything else that they're
every_day_it's_different_|every day it's different|every day it's different
ever_had_by_far_|ever had by far|ever had by far
executive_order_to_crack_|executive order to crack|executive order to crack
explain_the_data_that_|explain the data that|explain the data that
eyes_exhausted_people_that_|eyes exhausted people that|eyes exhausted people that
fails_if_you_have_|fails if you have|fails if you have
family_they_had_given_|family they had given|family they had given
far_fewer_cases_per_|far fewer cases per|far fewer cases per
federal_government's_done_a_|federal government's done a|federal government's done a
fedex_it's_a_great_|fedex it's a great|fedex it's a great
few_questions_and_then_|few questions and then|few questions and then
fight_they_wanted_to_|fight they wanted to|fight they wanted to
find_out_very_very_|find out very very|find out very very
first_time_we've_ever_|first time we've ever|first time we've ever
fleur_national_association_of_|fleur national association of|fleur national association of
follow_as_well_as_|follow as well as|follow as well as
formed_the_basis_for_|formed the basis for|formed the basis for
for_an_operation_they_|for an operation they|for an operation they
for_corporations_that_set_|for corporations that set|for corporations that set
for_hospitals_and_2_|for hospitals and 2|for hospitals and 2
for_our_neighbors_and_|for our neighbors and|for our neighbors and
for_the_first_time_|for the first time|for the first time
for_two_reasons_number_|for two reasons number|for two reasons number
four_million_surgical_gowns_|four million surgical gowns|four million surgical gowns
friday_provided_historic_relief_|friday provided historic relief|friday provided historic relief
from_corporations_where_corporations_|from corporations where corporations|from corporations where corporations
from_recent_studies_we_|from recent studies we|from recent studies we
frontline_health_care_workers_|frontline health care workers|frontline health care workers
future_in_addition_to_|future in addition to|future in addition to
generously_supported_the_world_|generously supported the world|generously supported the world
getting_better_and_we're_|getting better and we're|getting better and we're
get_back_these_experts_|get back these experts|get back these experts
get_it_ready_for_|get it ready for|get it ready for
get_things_going_here's_|get things going here's|get things going here's
giving_that_were_given_|giving that were given|giving that were given
god_will_never_happen_|god will never happen|god will never happen
going_so_we_have_|going so we have|going so we have
going_to_be_this_|going to be this|going to be this
going_to_kill_anybody_|going to kill anybody|going to kill anybody
gonna_be_all_set_|gonna be all set|gonna be all set
good_and_he_woke_|good and he woke|good and he woke
good_negotiations_going_on_|good negotiations going on|good negotiations going on
gotten_over_the_last_|gotten over the last|gotten over the last
government's_official_accounts_there_|government's official accounts there|government's official accounts there
governor's_doing_an_excellent_|governor's doing an excellent|governor's doing an excellent
governors_today_just_a_|governors today just a|governors today just a
governor_of_ohio_called_|governor of ohio called|governor of ohio called
go_home_to_die_|go home to die|go home to die
go_yet_and_they_|go yet and they|go yet and they
greatest_we_have_ever_|greatest we have ever|greatest we have ever
great_equipment_and_great_|great equipment and great|great equipment and great
great_men_and_women_|great men and women|great men and women
great_restaurant_tour_as_|great restaurant tour as|great restaurant tour as
grief_it's_a_great_|grief it's a great|grief it's a great
guess_like_getting_twenty_|guess like getting twenty|guess like getting twenty
had_a_choice_we_|had a choice we|had a choice we
had_no_capacity_in_|had no capacity in|had no capacity in
happened_the_doctors_have_|happened the doctors have|happened the doctors have
happens_will_be_great_|happens will be great|happens will be great
happy_look_one_of_|happy look one of|happy look one of
has_been_able_to_|has been able to|has been able to
has_been_probably_one_|has been probably one|has been probably one
has_not_addressed_a_|has not addressed a|has not addressed a
haven't_seen_that_are_|haven't seen that are|haven't seen that are
have_a_feeling_i_|have a feeling i|have a feeling i
have_a_very_powerful_|have a very powerful|have a very powerful
have_chosen_to_rely_|have chosen to rely|have chosen to rely
have_given_more_because_|have given more because|have given more because
have_learned_the_governors_|have learned the governors|have learned the governors
have_over_a_hundred_|have over a hundred|have over a hundred
have_some_incredible_results_|have some incredible results|have some incredible results
have_the_best_drug_|have the best drug|have the best drug
have_to_open_our_|have to open our|have to open our
have_two_thousand_two_|have two thousand two|have two thousand two
hayes_and_ceo_of_|hayes and ceo of|hayes and ceo of
he's_not_able_to_|he's not able to|he's not able to
health_goals_we'll_have_|health goals we'll have|health goals we'll have
hear_from_our_experts_|hear from our experts|hear from our experts
help_in_many_different_|help in many different|help in many different
here_for_other_uses_|here for other uses|here for other uses
he_was_taken_into_|he was taken into|he was taken into
high_quality_ventilators_we_|high quality ventilators we|high quality ventilators we
his_entire_family_at_|his entire family at|his entire family at
hit_it_started_off_|hit it started off|hit it started off
home_collection_kits_available_|home collection kits available|home collection kits available
hope_right_to_try_|hope right to try|hope right to try
hospitals_and_health_care_-2|hospitals and health care|hospitals and health care
hospital_in_michigan_of_|hospital in michigan of|hospital in michigan of
how_about_that_three_|how about that three|how about that three
hundreds_and_other_locations_|hundreds and other locations|hundreds and other locations
hunt_after_witch_hunt_|hunt after witch hunt|hunt after witch hunt
i'll_be_asking_congress_|i'll be asking congress|i'll be asking congress
i'm_gonna_ask_steve_|i'm gonna ask steve|i'm gonna ask steve
i've_spoken_to_governor's_|i've spoken to governor's|i've spoken to governor's
if_they_are_bad_|if they are bad|if they are bad
if_you_could_come_|if you could come|if you could come
immediate_delivery_immediate_like_|immediate delivery immediate like|immediate delivery immediate like
important_about_social_distancing_|important about social distancing|important about social distancing
including_a_50_decline_|including a 50 decline|including a 50 decline
incredible_courage_under_pressure_|incredible courage under pressure|incredible courage under pressure
incredible_progress_our_experts_|incredible progress our experts|incredible progress our experts
indianapolis_and_st_louis_|indianapolis and st louis|indianapolis and st louis
industry_workers_preserve_the_|industry workers preserve the|industry workers preserve the
instead_the_w_h_|instead the w h|instead the w h
interesting_call_they're_working_|interesting call they're working|interesting call they're working
introduce_ad_magua_and_|introduce ad magua and|introduce ad magua and
in_and_already_here_|in and already here|in and already here
in_a_shared_national_|in a shared national|in a shared national
in_critical_facilities_like_|in critical facilities like|in critical facilities like
in_gear_this_afternoon_|in gear this afternoon|in gear this afternoon
in_long_island_we_|in long island we|in long island we
in_new_york_terrific_|in new york terrific|in new york terrific
in_over_50_years_|in over 50 years|in over 50 years
in_some_cases_some_|in some cases some|in some cases some
in_that_category_i_|in that category i|in that category i
in_the_end_the_|in the end the|in the end the
in_the_media_falsely_|in the media falsely|in the media falsely
in_the_united_states_|in the united states|in the united states
in_the_world_will_|in the world will|in the world will
in_trade_and_trade_|in trade and trade|in trade and trade
is_also_allowing_the_|is also allowing the|is also allowing the
is_a_safe_vaccine_|is a safe vaccine|is a safe vaccine
is_docked_in_new_|is docked in new|is docked in new
is_going_to_take_|is going to take|is going to take
is_making_a_lot_|is making a lot|is making a lot
is_sending_these_are_|is sending these are|is sending these are
is_very_substantial_it_|is very substantial it|is very substantial it
it'll_be_we'll_be_|it'll be we'll be|it'll be we'll be
it's_a_hot_it's_|it's a hot it's|it's a hot it's
it's_been_incredible_i_|it's been incredible i|it's been incredible i
it's_going_to_be_-6|it's going to be|it's going to be
it's_incredible_what_they've_|it's incredible what they've|it's incredible what they've
it's_over_at_that_|it's over at that|it's over at that
it's_very_important_with_|it's very important with|it's very important with
it_again_the_peak_|it again the peak|it again the peak
it_and_the_other_|it and the other|it and the other
it_before_and_we_|it before and we|it before and we
it_developing_very_rapidly_|it developing very rapidly|it developing very rapidly
it_for_a_lot_|it for a lot|it for a lot
it_is_we_come_|it is we come|it is we come
it_much_sooner_than_|it much sooner than|it much sooner than
it_really_gave_us_|it really gave us|it really gave us
it_the_community_banks_|it the community banks|it the community banks
it_was_a_dead_|it was a dead|it was a dead
it_we_hope_it_|it we hope it|it we hope it
i_always_said_it_|i always said it|i always said it
i_can_tell_you_|i can tell you|i can tell you
i_have_to_say_-2|i have to say|i have to say
i_like_making_it_|i like making it|i like making it
i_said_the_approval_|i said the approval|i said the approval
i_think_a_lot_-2|i think a lot|i think a lot
i_think_the_admiral_|i think the admiral|i think the admiral
i_want_to_thank_-2|i want to thank|i want to thank
i_will_fight_to_|i will fight to|i will fight to
jersey_or_in_louisiana_|jersey or in louisiana|jersey or in louisiana
job_restoration_and_retention_|job restoration and retention|job restoration and retention
judges_and_that_we've_|judges and that we've|judges and that we've
just_been_mentioned_in_|just been mentioned in|just been mentioned in
just_saw_today_on_|just saw today on|just saw today on
just_yesterday_and_we're_|just yesterday and we're|just yesterday and we're
kind_of_care_and_|kind of care and|kind of care and
knock_it_out_we'll_|knock it out we'll|knock it out we'll
know_it's_a_great_|know it's a great|know it's a great
know_the_genetic_sequence_|know the genetic sequence|know the genetic sequence
know_when_some_can_|know when some can|know when some can
labs_in_new_york_|labs in new york|labs in new york
large_quantities_of_supplies_|large quantities of supplies|large quantities of supplies
